ID,Name,Description,Contributor,Citation,Glottocode,Year,Source,Media_IDs,Type,Map_IDs
470,TAI LOI,,,,nucl1289,traditional,wurm1981pacific,features,feature,map_1
471,LAHU,,,,lahu1253,traditional,wurm1981pacific,features,feature,map_1
474,DOI,,,,doii1241,traditional,wurm1981pacific,features,feature,map_1
477,KRAEN,,,,kare1337,traditional,wurm1981pacific,features,feature,map_1
478,JINGHPAW,,,,kach1280,traditional,wurm1981pacific,features,feature,map_1
479,WA,,,,waaa1245,traditional,wurm1981pacific,features,feature,map_1
485,SO,,,,sooo1254,traditional,wurm1981pacific,features,feature,map_1
486,BO,,,,muon1245,traditional,wurm1981pacific,features,feature,map_1
491,HUNG/PONG2,,,,phon1243,traditional,wurm1981pacific,features,feature,map_1
495,Hat,,,,hatt1237,traditional,wurm1981pacific,features,feature,map_1
501,T,,,,thai1260,traditional,wurm1981pacific,features,feature,map_1
510,KAREN,,,,kare1337,traditional,wurm1981pacific,features,feature,map_1
516,KHANG,,,,khan1274,traditional,wurm1981pacific,features,feature,map_1
519,LAHA,,,,laha1250,traditional,wurm1981pacific,features,feature,map_1
532,MANG,,,,mang1378,traditional,wurm1981pacific,features,feature,map_1
538,GIAY,,,,giay1234,traditional,wurm1981pacific,features,feature,map_1
549,KAREN,,,,kare1337,traditional,wurm1981pacific,features,feature,map_1
550,SHAN,,,,shan1277,traditional,wurm1981pacific,features,feature,map_1
552,SHAN,,,,shan1277,traditional,wurm1981pacific,features,feature,map_1
560,NYAHEUN,,,,nyah1249,traditional,wurm1981pacific,features,feature,map_1
561,ONG,,,,ongg1239,traditional,wurm1981pacific,features,feature,map_1
564,Rai,,,,raii1244,traditional,wurm1981pacific,features,feature,map_1
566,S. ROGLAI,,,,sout3010,traditional,wurm1981pacific,features,feature,map_1
567,CHRU,,,,chru1239,traditional,wurm1981pacific,features,feature,map_1
570,N. ROGLAI,,,,nort2994,traditional,wurm1981pacific,features,feature,map_1
571,RHADE,,,,rade1240,traditional,wurm1981pacific,features,feature,map_1
572,JARAI,,,,jara1266,traditional,wurm1981pacific,features,feature,map_1
573,HAROI,,,,haro1237,traditional,wurm1981pacific,features,feature,map_1
574,BAHNAR,,,,bahn1262,traditional,wurm1981pacific,features,feature,map_1
575,HRE,,,,hree1244,traditional,wurm1981pacific,features,feature,map_1
576,KAYONG,,,,kayo1245,traditional,wurm1981pacific,features,feature,map_1
577,SEDANG,,,,seda1262,traditional,wurm1981pacific,features,feature,map_1
578,KATUA,,,,katu1273,traditional,wurm1981pacific,features,feature,map_1
579,TODRAH,,,,todr1244,traditional,wurm1981pacific,features,feature,map_1
